"table_name"	"ordinal"	"column_name"	"type_name"	"max_length"	"precision"	"scale"	"is_nullable"	"is_identity"	"is_pk"	"pk_name"	"default_definition"
"TMAPMONCHART"	"2"	"wMonID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMAPMONC__52A4AA58469FD34E"	
"TMAPMONCHART"	"3"	"bEssential"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TMAPMONC__52A4AA58469FD34E"	
"TMAPMONCHART"	"4"	"bLeader"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMAPMONC__52A4AA58469FD34E"	
"TMAPMONCHART"	"5"	"bProb"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMAPMONC__52A4AA58469FD34E"	
"TMEDALS"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TMEDALS"	"2"	"dwMedals"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TMENTORTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TMENTORT__B92C9D03799F8910"	
"TMENTORTABLE"	"2"	"dwMentorID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMENTORT__B92C9D03799F8910"	
"TMENTORTABLE"	"3"	"dwExp"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMENTORT__B92C9D03799F8910"	
"TMISSIONTABLE"	"1"	"wMissionID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TMISSIONTABLE"	"2"	"bCountry"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONATTRCHART"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"2"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"3"	"wAP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"4"	"wLAP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"5"	"dwAtkSpeed"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"6"	"wAL"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"7"	"wDL"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"8"	"bCriticalPP"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"9"	"dwMaxHP"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"10"	"bHPRecover"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"11"	"wMAP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"12"	"bCriticalMP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"13"	"dwMaxMP"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"14"	"bMPRecover"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"15"	"wDP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	"((0))"
"TMONATTRCHART"	"16"	"wMDP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	"((0))"
"TMONATTRCHART"	"17"	"wMinWAP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	"((0))"
"TMONATTRCHART"	"18"	"wMaxWAP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	"((0))"
"TMONATTRCHART"	"19"	"wWDP"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	"((0))"
"TMONATTRCHART"	"20"	"wMAL"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONATTRCHART"	"21"	"wMDL"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONATTR__8AD7F2AF2089CCEA"	
"TMONITEMCHART"	"1"	"bChartType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TMONITEM__C7D247B055E216DE"	"((0))"
"TMONITEMCHART"	"2"	"wMonID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"3"	"wItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"4"	"wItemIDMin"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	"((0))"
"TMONITEMCHART"	"5"	"wItemIDMax"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"6"	"bLevelMin"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"7"	"bLevelMax"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"8"	"bItemProb_N1"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"9"	"bItemProb_N2"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"10"	"bItemProb_N3"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"11"	"bItemProb_N4"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"12"	"bItemProb_M"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"13"	"bItemProb_S"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"14"	"bItemProb_R"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"15"	"bItemMagicOpt"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"16"	"bItemRareOpt"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	
"TMONITEMCHART"	"17"	"wWeight"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONITEM__C7D247B055E216DE"	"((1))"
"TMONSPAWNCHART"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"2"	"wGroup"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	"((0))"
"TMONSPAWNCHART"	"3"	"wLocalID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	"((0))"
"TMONSPAWNCHART"	"4"	"wMapID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"5"	"fPosX"	"real"	"4"	"24"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"6"	"fPosY"	"real"	"4"	"24"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"7"	"fPosZ"	"real"	"4"	"24"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"8"	"wDir"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"9"	"bCountry"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"10"	"bCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"11"	"bRange"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"12"	"bArea"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"13"	"bLink"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"14"	"bProb"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"15"	"bRoamType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"16"	"dwRegion"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	"((0))"
"TMONSPAWNCHART"	"17"	"dwDelay"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	
"TMONSPAWNCHART"	"18"	"bEvent"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	"((0))"
"TMONSPAWNCHART"	"19"	"wPartyID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSPAW__30FE57435E775CDF"	"((0))"
"TMONSTERCHART"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"2"	"szName"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	"((0))"
"TMONSTERCHART"	"3"	"szName2"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	"('')"
"TMONSTERCHART"	"4"	"bRace"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"5"	"bClass"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"6"	"wKind"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	"((0))"
"TMONSTERCHART"	"7"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"8"	"bAIType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"9"	"bRange"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"10"	"wChaseRange"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"11"	"bRoamProb"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"12"	"bMoneyProb"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"13"	"dwMinMoney"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"14"	"dwMaxMoney"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"15"	"bItemProb"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"16"	"bDropCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"17"	"wExp"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"18"	"bIsSelf"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"19"	"bRecallType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"20"	"bCanSelect"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"21"	"bCanAttack"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"22"	"bTame"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"23"	"bCall"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	"((0))"
"TMONSTERCHART"	"24"	"bIsSpecial"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"25"	"bRemove"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"26"	"wMonAttr"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"27"	"wSummonAttr"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"28"	"wTransSkillID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"29"	"fSize"	"float"	"8"	"53"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"30"	"wSkill1"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"31"	"wSkill2"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"32"	"wSkill3"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERCHART"	"33"	"wSkill4"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE574344E3BAB5"	
"TMONSTERSHOPCHART"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMONSTER__30FE57436CBA8F3E"	
"TMONSTERSHOPCHART"	"2"	"wNpcID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE57436CBA8F3E"	
"TMONSTERSHOPCHART"	"3"	"wSpawnID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE57436CBA8F3E"	
"TMONSTERSHOPCHART"	"4"	"dwPrice"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE57436CBA8F3E"	
"TMONSTERSHOPCHART"	"5"	"wTowerID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONSTER__30FE57436CBA8F3E"	
"TMONTHPVPOINTTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TMONTHPV__9661723321AD7A6A"	
"TMONTHPVPOINTTABLE"	"2"	"bCountry"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TMONTHPV__9661723321AD7A6A"	
"TMONTHPVPOINTTABLE"	"3"	"dwPoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TMONTHPV__9661723321AD7A6A"	
"TMONTHPVPOINTTABLE"	"4"	"wWin"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONTHPV__9661723321AD7A6A"	
"TMONTHPVPOINTTABLE"	"5"	"wLose"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONTHPV__9661723321AD7A6A"	
"TMONTHPVPOINTTABLE"	"6"	"szSay"	"varchar"	"256"	"0"	"0"	"0"	"0"	"0"	"PK__TMONTHPV__9661723321AD7A6A"	"('')"
"TMONTHRANKCHART"	"1"	"bRank"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TMONTHRA__71238B2B26722F87"	
"TMONTHRANKCHART"	"2"	"bChartType1"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((1))"
"TMONTHRANKCHART"	"3"	"wItemID1"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((0))"
"TMONTHRANKCHART"	"4"	"bCount1"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((0))"
"TMONTHRANKCHART"	"5"	"bChartType2"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((1))"
"TMONTHRANKCHART"	"6"	"wItemID2"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((0))"
"TMONTHRANKCHART"	"7"	"bCount2"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((0))"
"TMONTHRANKCHART"	"8"	"bChartType3"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((1))"
"TMONTHRANKCHART"	"9"	"wItemID3"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((0))"
"TMONTHRANKCHART"	"10"	"bCount3"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((0))"
"TMONTHRANKCHART"	"11"	"bChartType4"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((1))"
"TMONTHRANKCHART"	"12"	"wItemID4"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((0))"
"TMONTHRANKCHART"	"13"	"bCount4"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMONTHRA__71238B2B26722F87"	"((0))"
"TMONTHRANKTABLE"	"1"	"bMonth"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"2"	"bCountry"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"3"	"bRank"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"4"	"bMonthRank"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"5"	"dwTotalRank"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"6"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"7"	"szName"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"8"	"dwTotalPoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"9"	"dwMonthPoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"10"	"wMonthWin"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"11"	"wMonthLose"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"12"	"dwTotalWin"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"13"	"dwTotalLose"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"14"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"15"	"bClass"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"16"	"bRace"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"17"	"bSex"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"18"	"bHair"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"19"	"bFace"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"20"	"szSay"	"varchar"	"256"	"0"	"0"	"0"	"0"	"0"		
"TMONTHRANKTABLE"	"21"	"szGuild"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"		
"TMOUNTCHART"	"1"	"wMountID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMOUNTCH__1AA6E4B586727322"	
"TMOUNTCHART"	"2"	"wDefMonID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMOUNTCH__1AA6E4B586727322"	
"TMOUNTCHART"	"3"	"wUpgMonID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TMOUNTCH__1AA6E4B586727322"	
"TMOUNTITEMTABLE"	"1"	"dwUserID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TMOUNTIT__583961AD9F0C7AC8"	
"TMOUNTITEMTABLE"	"2"	"wItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMOUNTIT__583961AD9F0C7AC8"	
"TMOUNTITEMTABLE"	"3"	"bType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TMOUNTIT__583961AD9F0C7AC8"	
"TMOUNTITEMTABLE"	"4"	"dEndTime"	"smalldatetime"	"4"	"16"	"0"	"0"	"0"	"0"	"PK__TMOUNTIT__583961AD9F0C7AC8"	
"TMOUNTTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TMOUNTTA__F886F34849F77EA5"	
"TMOUNTTABLE"	"2"	"wMountID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TMOUNTTA__F886F34849F77EA5"	
"TMOUNTTABLE"	"3"	"szName"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TMOUNTTA__F886F34849F77EA5"	
"TMOUNTTABLE"	"4"	"dEndTime"	"smalldatetime"	"4"	"16"	"0"	"0"	"0"	"0"	"PK__TMOUNTTA__F886F34849F77EA5"	
"TNPCCHART"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TNPCCHAR__30FE5743662D8D40"	
"TNPCCHART"	"2"	"NC_szName2"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"('_')"
"TNPCCHART"	"3"	"szName"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	
"TNPCCHART"	"4"	"bType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	
"TNPCCHART"	"5"	"dwClass"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	
"TNPCCHART"	"6"	"bCountryID"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	
"TNPCCHART"	"7"	"wLocalID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	
"TNPCCHART"	"8"	"bCondition"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"((0))"
"TNPCCHART"	"9"	"bDiscountRate"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"((0))"
"TNPCCHART"	"10"	"bAddProb"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"((0))"
"TNPCCHART"	"11"	"wItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"((0))"
"TNPCCHART"	"12"	"wMapID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"((0))"
"TNPCCHART"	"13"	"fPosX"	"float"	"8"	"53"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"((0))"
"TNPCCHART"	"14"	"fPosY"	"float"	"8"	"53"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"((0))"
"TNPCCHART"	"15"	"fPosZ"	"float"	"8"	"53"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"((0))"
"TNPCCHART"	"16"	"szLocal"	"varchar"	"100"	"0"	"0"	"0"	"0"	"0"	"PK__TNPCCHAR__30FE5743662D8D40"	"('')"
"TNPCITEMCHART"	"1"	"wNpcID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TNPCITEM__9070BB85190E12C8"	
"TNPCITEMCHART"	"2"	"dwItemID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TNPCITEM__9070BB85190E12C8"	
"TOPERATORTABLE"	"1"	"dwOperatorID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TOPERATO__9977503C5344D5FE"	
"TPETCHART"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TPETCHAR__30FE5743F9A8A457"	
"TPETCHART"	"2"	"bPetType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TPETCHAR__30FE5743F9A8A457"	
